player_id,theta
7317,0.237793
7329,0.496055
7338,-1.942654
7342,-0.71999
7345,-1.336269
7359,0.164413
7361,0.333821
7362,-1.626606
7368,-0.092433
7405,-3.639364
7412,-0.044127
7420,0.314806
7429,0.039975
7433,-0.293011
7440,0.249713
7443,-0.376262
7455,-1.079475
7473,0.017949
7475,-3.304251
7482,0.238122
7488,-1.08395
7496,0.413525
7533,-0.467439
7551,0.706116
7604,0.630433
7666,-0.195715
7669,-3.2408
7680,-2.487956
7692,-0.144961
7710,0.162461
7715,-0.245821
7717,-0.058161
7737,0.225469
7773,0.170094
7786,0.288966
7791,-0.617219
7803,-1.323985
7806,-0.242522
7832,-0.541056
7837,-1.585081
7841,-0.538201
7843,0.438531
7861,0.403491
7873,-0.80251
7889,-0.449567
7890,0.156487
7896,-0.969306
7923,-0.064526
7935,0.239899
7940,0.066255
7956,-0.315202
7980,0.016461
7984,-0.632236
7986,-0.133941
7996,-1.761739
8016,-0.131223
8044,0.12025
8053,-0.989547
8081,-1.068516
8082,0.073287
8098,-5.177637
8103,0.029809
8106,-1.385245
8113,-2.670884
8118,0.066032
8130,-0.425785
8134,-0.440107
8137,-0.338644
8139,-0.286937
8140,-0.104367
8149,-1.30066
8153,-3.670461
8155,-0.292304
8159,-1.837578
8191,-1.225928
8193,0.260703
8195,-3.086161
8200,0.064239
8223,-1.12607
8240,0.125233
8243,-0.039679
8246,-0.136784
8258,-2.291013
8299,0.475343
8321,-1.227194
8325,-1.758372
8326,0.611394
8360,0.386729
8362,-1.022512
8371,0.180078
8372,0.327313
8411,0.831273
8417,-0.078128
8418,-0.210155
8435,-0.111858
8444,0.171387
8450,-1.471798
8453,-1.687424
8455,-0.311287
8489,0.22587
8500,-0.11865
8532,0.460297
8537,-0.185646
8550,0.400612
8555,-1.952605
8610,-2.21131
8618,-0.352096
8621,-0.301336
8635,0.150933
8639,-0.210347
8644,0.22965
8680,-3.229224
8683,-0.444185
8688,-0.187592
8697,0.333824
8705,-0.234301
8709,-2.482532
8711,-1.175508
8732,-2.482532
8735,-0.578706
8747,0.609034
8768,0.140849
8777,0.310881
8784,-1.279243
8791,-0.015695
8812,-1.144433
8827,-0.096921
8835,-2.226119
8846,-0.069904
8850,0.567704
8852,0.382555
8854,-0.746901
8855,-3.491182
8867,-1.501757
8868,0.613159
8884,0.409666
8885,-0.08984
8896,0.091708
8915,0.166165
8940,0.663926
8955,0.14262
8968,-0.560081
8981,-0.644163
8986,0.314103
9009,0.045193
9017,-0.671603
