player_id,theta
8195,-2.398067
8200,0.079329
8223,-1.091887
8240,0.113544
8243,-0.026231
8246,-0.139702
8258,-2.335169
8299,0.466214
8321,-1.246007
8325,-1.73949
8326,0.639213
8360,0.384399
8362,-1.013435
8371,0.175296
8372,0.309236
8411,0.831636
8417,-0.075026
8418,-0.212875
8435,-0.116008
8444,0.152411
8450,-1.546512
8453,-1.689421
8455,-0.228001
8489,0.226495
8500,-0.127676
8532,0.458157
8537,-0.206098
8550,0.400673
8555,-1.960245
8610,-2.047935
8618,-0.352568
8621,-0.301147
8635,0.153293
8639,-0.211219
8644,0.231904
8680,-3.040372
8683,-0.459643
8688,-0.187109
8697,0.336626
8705,-0.233393
8709,-2.530253
8711,-1.214501
8732,-2.530253
8735,-0.600676
8747,0.599109
8768,0.14083
8777,0.251493
8784,-1.324085
8791,0.019055
8812,-1.148784
8827,-0.088806
8835,-2.317253
8846,-0.065167
8850,0.561875
8852,0.347912
8854,-0.749322
8855,0.273065
8867,-1.402149
8868,0.506576
8884,0.425848
8885,-0.106375
8896,0.096738
8915,0.151833
8940,0.667819
8955,0.146373
8968,-0.576551
8981,-0.63895
8986,0.328566
9009,0.195149
9017,-0.673309
9023,-1.050931
9046,-4.875678
9051,-0.331627
9061,1.265136
9063,0.450066
9083,-1.905765
9094,0.038367
9101,0.272109
9105,0.119253
9113,-0.993615
9123,-0.963752
9132,-3.113561
9166,0.29206
9170,-0.014131
9174,-1.054615
9188,0.34562
9193,0.062514
9209,-0.637084
9240,-0.267316
9242,-1.099526
9249,0.018995
9260,0.308517
9265,0.319695
9313,-0.027856
9342,0.321432
9345,0.643881
9369,0.069208
9411,-0.361404
9419,0.099731
9470,-0.019736
9478,-0.155946
9485,0.294528
9495,-1.24757
9510,-0.350755
9525,-1.807761
9535,-0.076329
9539,-2.146142
9555,0.262005
9561,-0.291961
9573,0.182062
9583,0.060743
9595,-0.735431
9603,0.110489
9614,-0.149479
9625,-0.067666
9626,-0.162436
9637,-2.867587
9645,0.081638
9678,-3.467709
9680,0.132356
9714,0.089504
9721,-0.825697
9763,0.224303
9772,0.013321
9773,-0.605775
9785,0.975714
9801,0.516089
9803,-0.640282
9806,0.77718
9808,-3.538286
9809,0.335571
9820,-1.108557
9826,0.922552
9834,0.065543
9855,-1.877971
9865,0.057912
9870,0.232099
9895,0.043277
9909,0.006255
9925,0.392487
9932,-0.713693
9946,-0.400618
9951,-0.603007
9955,0.07535
9962,-0.099015
9989,0.073342
9995,-1.491665
9997,-0.104533
10015,-0.021197
10070,0.115265
10083,0.869867
10085,-0.124598
10110,-1.739663
10117,-1.355289
10118,0.542135
10136,0.094921
10139,-3.845074
10145,0.371608
10176,0.298588
10177,-0.135701
10180,-0.133885
10182,0.137274
10187,-0.608404
10208,0.638421
10211,0.259033
10212,0.164074
10226,0.294429
10236,0.120188
10249,0.239957
10278,-0.558057
10284,-0.052033
10287,0.047445
10288,0.050319
10293,-0.916821
10331,-1.101338
10332,-0.957017
10387,0.74287
10418,0.189671
10445,-0.14925
10448,-0.165246
10472,-0.055254
10473,-0.123804
10474,-0.485093
10489,-0.215543
10493,-0.33057
10497,-2.724344
10503,0.077983
10509,1.021984
10532,-1.123684
10537,0.490122
10546,-1.517685
10554,1.106319
10580,0.337065
10586,0.651087
10616,-1.225859
10626,-0.507777
10640,0.276087
10644,0.259882
10659,1.30983
10660,-0.000133
10664,0.428111
10678,-0.378977
10689,-0.404799
10695,0.278892
10732,-0.185728
10763,-0.637877
10774,0.117181
10785,0.389551
10786,-0.734748
10794,-0.027526
10808,0.042051
10822,0.43909
10833,0.107415
10846,-0.715278
10861,-0.154397
10886,-0.052427
10898,-0.258836
10910,-0.116873
10921,-1.294884
10924,0.113846
10925,-0.615249
10926,-1.784772
10947,-0.812849
10951,-0.117928
10956,-0.448118
10964,-0.611448
10975,-1.001576
10983,0.631092
10989,-0.851802
10993,-0.027526
10998,0.051364
11013,-2.051752
11063,-1.144737
11064,-0.267723
11070,0.166914
11099,-0.720607
11135,-0.71377
11145,-0.257402
11152,-0.962307
11160,0.00714
11178,-0.868142
11181,0.153648
11202,0.068185
11220,0.074849
11223,-0.494522
11224,-0.223031
11255,-0.365629
11260,-0.375843
11263,-0.079947
11267,-0.387638
11272,-1.562514
11324,0.413476
11346,-0.059358
11347,-0.226492
11349,0.073469
11374,-0.742979
11432,-0.585555
11439,0.064463
11444,0.14467
11449,0.031019
11466,0.748011
11469,0.847463
11470,-0.888031
11476,-0.412237
11516,-0.107909
11522,0.003545
11528,0.366469
11551,-0.103225
11599,-0.648928
11615,-0.31157
11627,-0.111751
11636,-0.060562
11641,-0.192178
11645,0.054167
11662,-0.814124
11679,-0.592871
11724,-0.6938
11725,0.369788
11727,-0.767152
11744,0.010157
11746,0.673692
11754,-1.782856
11768,0.162357
11804,-0.427988
11805,-0.264489
11814,0.283425
11823,0.089723
11840,-0.17432
11850,-1.062023
11861,-0.8821
11866,-0.854865
11869,-0.587775
11886,0.371138
11936,0.275036
11950,-0.258019
11955,-0.514329
11959,0.379369
11993,-0.40205
12001,-0.966008
12002,0.072018
12033,-3.009978
12039,-0.151576
12048,0.299226
12056,-0.198988
12073,-0.884022
12088,0.333859
12116,-0.544092
12119,0.146223
12145,0.209166
12146,0.143001
12148,1.058565
12158,-1.070959
12160,0.073211
12202,-0.538066
12219,0.163909
12234,0.073211
12245,-0.670778
12247,0.155486
12286,-1.188206
12295,-0.316912
12300,-0.366414
12313,0.327294
12318,0.433086
12341,-3.219185
12361,-0.91082
12366,-0.497749
12400,0.286772
12401,0.854936
12409,0.321464
12412,-0.565719
12448,0.289948
12456,0.328894
12463,-0.519862
12466,-0.864971
12467,0.097811
12474,0.296239
12482,0.272994
12496,-0.078753
12509,0.236826
12510,0.213076
12511,-0.070533
12513,-0.227892
12517,0.104679
12525,0.155009
12529,-0.478508
12557,-0.597122
12577,0.055078
12579,-0.775694
12600,-0.069893
12612,0.109119
12615,-0.129235
12616,-0.58486
12618,0.313363
12625,-0.647358
12630,-1.214769
12631,0.051795
12632,-1.405802
12656,0.286998
12676,-5.533767
12677,-3.913585
12731,-1.449565
12742,-0.466211
12747,0.323884
12754,-0.194356
12766,-1.086757
12770,-0.584605
12773,-0.229388
12793,-0.218357
12808,0.177096
12812,0.35823
12824,-0.482758
12845,-0.073197
12846,-0.092868
12853,-1.158863
12883,0.286492
12890,-0.150746
12892,-0.200147
12901,-0.050008
12902,-0.050008
